5.090094675760968856e-01
5.380063723258989850e-01
4.998223485521406939e-01
4.963550600343052954e-01
5.047164637490402228e-01
4.894543019752259916e-01
4.800331057314297656e-01
4.660244458255645150e-01
5.051620179586171488e-01
4.854851850263710578e-01
4.601491046037967658e-01
4.814969393433500278e-01
4.718397997496870944e-01
4.854945516975578967e-01
5.027001643578304924e-01
0.000000000000000000e+00
0.000000000000000000e+00
5.023483495402526477e-01
4.802643018605459724e-01
5.137948652446033826e-01
5.231855870611117343e-01
5.168162609576363309e-01
5.134073441502988722e-01
5.068088156244400233e-01
5.034921707784161260e-01
5.016239220517415554e-01
5.004542194597179083e-01
5.198066335437089291e-01
4.847934276009163712e-01
4.780348323368858732e-01
5.052560324918372592e-01
4.555314533622559781e-01
5.046175291862693424e-01
4.899339292654488753e-01
5.241777603758809301e-01
4.922010398613518301e-01
4.889954506332226947e-01
4.556026971740283482e-01
4.714583728427839682e-01
5.109832268931152610e-01
5.201683888251051879e-01
4.858490566037735880e-01
4.421718110821866721e-01
4.719842556147256230e-01
5.101361135244715239e-01
4.841704718417046971e-01
5.161711006781429800e-01
4.627516778523489971e-01
4.886117136659435811e-01
5.117839862650226390e-01
4.847308488612836475e-01
4.901697398949810824e-01
5.197147363368305184e-01
5.047238979118329194e-01
4.912539515279241154e-01
5.104857977170161876e-01
4.676942567567567433e-01
5.012765012765012518e-01
5.136179933227903449e-01
4.647717401795193326e-01
5.166220690280738381e-01
4.889211016773659102e-01
5.088389870998566433e-01
5.102692503084403919e-01
4.732240437158469759e-01
5.146862483311080982e-01
4.834798423764777309e-01
4.932273890784982795e-01
5.061041943672186516e-01
5.081659199306257646e-01
5.050867743865948833e-01
4.984511243689765947e-01
4.602593793422881108e-01
5.155746509129968125e-01
4.973158365642708079e-01
4.905708460754332201e-01
5.353846153846153477e-01
4.573248407643312197e-01
4.798525995353680740e-01
5.327006280530356408e-01
4.973250588487053148e-01
5.139193521174286738e-01
5.166868284352095220e-01
5.268919346813226712e-01
4.921817377194276366e-01
4.965284122053718052e-01
5.113808801213960420e-01
4.817249417249417354e-01
5.158426450329098856e-01
4.918759743634159021e-01
5.093144560357675266e-01
4.799561683864487227e-01
5.234027407011924149e-01
4.988760303055532197e-01
5.036216446527481683e-01
5.219272157032390780e-01
5.209110796551280620e-01
4.985773409208484330e-01
4.946862483311081360e-01
4.870995670995670879e-01
5.015075376884422509e-01
5.092060978024153250e-01
4.539638386648122137e-01
5.074234325952320379e-01
5.134334066354335757e-01
5.593137254901960898e-01
4.984400534838805408e-01
4.928342149283421736e-01
4.879896824117362364e-01
4.902777777777777568e-01
5.100154083204930799e-01
5.237634928306750259e-01
5.063408079281095375e-01
5.015115729806329803e-01
4.946236559139784994e-01
4.908741594620557036e-01
4.939591078066914442e-01
4.985386591090248953e-01
4.847668742635919958e-01
4.782399229163321053e-01
4.838360903881500641e-01
5.227374451705308900e-01
4.805159165751921035e-01
5.008349669643505919e-01
4.900249376558603598e-01
4.724711907810499323e-01
4.958865470500665729e-01
5.013664073996215720e-01
4.719399027839151772e-01
5.161903990933376374e-01
3.851895501866038352e-01
5.029289594205985647e-01
5.377820059798857910e-01
4.847952006619776766e-01
5.082887018617699981e-01
4.744132358599461585e-01
4.929979994284081068e-01
4.866375717157848113e-01
